,Chapter,Verse,Eknath Easwaran,Mahatma Gandhi,Shri Swami Purohit,Easwaran - Gandhi,Gandhi - Purohit,Purohit - Easwaran
75,7,4," Earth, water, fire, air, akasha, mind, intellect, and ego  these are the eight divisions of my prakriti. ","  Earth, Water, Fire, Air, Ether, Mind, Reason and Ego—thus eightfold is my  prakriti divided.   "," Earth, water, fire, air, ether, mind, intellect and personality; this is the eightfold division of My Manifested Nature. ",0.892277181148529,0.8269894123077393,0.7844352722167969
76,7,5," But beyond this I have another, higher nature, Arjuna; it supports the whole universe and is the source of life in all beings. ","  This is My lower aspect; but know you My other aspect, the higher—which  is Jiva (the Vital Essence) by which, O Arjuna, this world is sustained.   "," This is My inferior Nature; but distinct from this, O Valiant One, know you that my Superior Nature is the very Life which sustains the universe. ",0.6805720925331116,0.5457234382629395,0.5785225033760071
77,7,6,  In these two aspects of my nature is the womb of all creation. The birth and dissolution of the cosmos itself take place in me. ,  Know that these two compose the source from which all beings spring; I am  the origin and end of the entire universe.   , It is the womb of all being; for I am He by Whom the worlds were created and shall be dissolved. ,0.5953058004379272,0.3682987093925476,0.7068792581558228
78,7,7," There is nothing that exists separate from me, Arjuna. The entire universe is suspended from me as my necklace of jewels. ","  There is nothing higher than I, O Arjuna; all this is strung on Me as a  row of gems upon a thread.   ", O Arjuna! There is nothing higher than Me; all is strung upon Me as rows of pearls upon a thread. ,0.7555406093597412,0.9129368662834167,0.7443509697914124
79,7,8,"  Arjuna, I am the taste of pure water and the radiance of the sun and moon. I am the sacred word and the sound heard in air, and the courage of human beings. ","  In water I am the savour, O Arjuna; in the sun and the moon I am the light;  the syllable AUM in all the Vedas; the sound in ether, and manliness in men.   "," O Arjuna! I am the Fluidity in water, the Light in the sun and in the moon. I am the mystic syllable Om in the Vedic scriptures, the Sound in ether, the Virility in man. ",0.7956312894821167,0.8536878824234009,0.816888689994812
80,7,9, I am the sweet fragrance in the earth and the radiance of fire; I am the life in every creature and the striving of the spiritual aspirant. ,  I am the sweet fragrance in earth; the brilliance in fire; the life in all beings;  and the austerity in ascetics.   ," I am the Fragrance of earth, the Brilliance of fire. I am the Life Force in all beings, and I am the Austerity of the ascetics. ",0.9087200164794922,0.9173882007598877,0.8565129041671753
81,7,10,"  My eternal seed, Arjuna, is to be found in every creature. I am the power of discrimination in those who are intelligent, and the glory   of the noble. ","  Know Me, O Arjuna, to be the primeval seed of all beings; I am the reason of  rational beings and the splendour of the splendid.   "," Know, O Arjuna, that I am the eternal Seed of being; I am the Intelligence of the intelligent, the Splendour of the resplendent. ",0.792334794998169,0.8338238000869751,0.8105610013008118
82,7,11," In those who are strong, I am strength, free from passion and selfish attachment. I am desire itself, if that desire is in harmony with the purpose of life. ","  Of the strong, I am the strength, divorced from lust and passion; in beings I  am desire undivorced from righteousness.   "," I am the Strength of the strong, of them who are free from attachment and desire; and, O Arjuna, I am the Desire for righteousness. ",0.8429306149482727,0.8057523369789124,0.8195601105690002
83,7,12,". The states of sattva, rajas, and tamas come from me, but I am not in them. ","  Know that all the manifestations of the three gunas, sattva, rajas, and tamas,  proceed from none but Me; yet I am not in them; they are in Me.   "," Whatever be the nature of their life, whether it be pure or passionate or ignorant, they are all derived from Me. They are in Me, but I am not in them. ",0.7016088962554932,0.47054702043533325,0.38875114917755127
84,7,13," These three gunas deceive the world: people fail to look beyond them to me, supreme and imperishable. ","  Befogged by these manifestations of the three gunas, the entire world fails to  recognize Me, the imperishable, as transcending them.    "," The inhabitants of the world, misled by those natures which the Qualities have engendered, know not that I am higher than them all, and that I do not change. ",0.7963528037071228,0.5094660520553589,0.5141341090202332
85,7,14," The three gunas make up my divine maya, difficult to overcome. But they cross over this maya who take refuge in me. ",  For this My divine delusive mystery made up of the three gunas is hard to  pierce; but those who make Me their sole refuge pierce the veil.   ," Verily, this Divine Illusion of Phenomenon manifesting itself in the Qualities is difficult to surmount. Only they who devote themselves to Me and to Me alone can accomplish it. ",0.6409628391265869,0.4886074960231781,0.3613710105419159
86,7,15," Others are deluded by maya; performing evil deeds, they have no devotion to me. Having lost all discrimination, they follow the way of their lower nature. ","  The deluded evil-doers, lowest of men, do not see refuge in Me; for, by  reason of this delusive mystery, they are bereft of knowledge and given to  devilish ways.   "," The sinner, the ignorant, the vile, deprived of spiritual perception by the glamour of Illusion, and he who pursues a godless life – none of them shall find Me. ",0.5473412275314331,0.6594306230545044,0.4660520553588867
87,7,16,"  Good people come to worship me for different reasons. Some come to the spiritual life because of suffering, some in order to understand life; some come through a desire to achieve lifes purpose, and some come who are men and women of wisdom. ","  Four types of well-doers are devoted to Me, O Arjuna; they are, O  Arjuna, the afflicted, the spiritual seeker, the material seeker, and the  enlightened.   "," O Arjuna! The righteous who worship Me are grouped by stages: first, they who suffer, next they who desire knowledge, then they who thirst after truth, and lastly they who attain wisdom. ",0.37011411786079407,0.641632616519928,0.5116114616394043
